username,#assignment,#problem,%assignment>0.8,score,syntax,ac,WRONG,TLE,RTE,Final_count,total_submissions,rate_pre_score,unique_days,unique_weeks,Compilation_Error,avg_submissions_per_day,avg_submissions_per_week,assignment_diversity,problem_diversity,mean_submissions_per_problem
df90d9da415c30c25a16e21ca85638577961e81b,13,83,61.54,95.86783133,14.88,38.14,42.33,3.72,2.79,86,215,42.79069767,30,11,14.88372093,7.166666667,19.54545455,0.060465116,0.386046512,2.5
cd32daa7c1ff3ed117a127c9c185c1b53a396138,4,44,75,97.27272727,14.67,56,28,0,4,44,75,61.33333333,6,6,14.66666667,12.5,12.5,0.053333333,0.586666667,1.704545455
55095065546685ff2d583779d38978a2c0132ccc,5,59,100,100,13.87,44.53,35.77,0.73,5.11,59,137,45.25547445,11,7,13.86861314,12.45454545,19.57142857,0.03649635,0.430656934,2.322033898
44557bbbb5013bd2d980dff1f4b5f6b47cb1363d,6,26,83.33,100,3.77,54.72,39.62,0,3.77,26,53,54.71698113,10,5,3.773584906,5.3,10.6,0.113207547,0.490566038,2.038461538
1e4b0ce4b171b3e33195524f6a6425a1b8f98597,7,63,28.57,96.5784127,32.54,34.91,25.44,2.96,4.73,62,168,35.71428571,11,7,32.73809524,15.27272727,24,0.035714286,0.369047619,2.709677419
7d111d42f139f151fc24ddcd89c3064467ebceb8,12,81,58.33,92.57876543,9.55,35.45,50,6.82,1.36,81,220,35.90909091,27,13,9.545454545,8.148148148,16.92307692,0.054545455,0.368181818,2.716049383
dace1e5b88ac51d7bd53523ad70f8d5d188b9368,11,100,9.09,78.4439,23.63,28.69,43.04,3.38,2.95,100,237,29.53586498,24,10,23.62869198,9.875,23.7,0.046413502,0.421940928,2.37
802b44166f1c38ec00397c57abdf65b7596b9f0e,9,65,33.33,94.24753846,21.71,32.57,40.57,7.43,0.57,67,175,32.57142857,13,8,21.71428571,13.46153846,21.875,0.051428571,0.371428571,2.611940299
448e09eb2299c7bc3435e9a680e5e7e81b6d732f,6,18,33.33,74.44444444,5.41,37.84,56.76,2.7,0,18,37,37.83783784,9,5,5.405405405,4.111111111,7.4,0.162162162,0.486486486,2.055555556
47aceb292c673f98f059ec36af314cb1c8894405,6,43,66.67,99.76744186,10.14,34.06,49.28,4.35,8.7,45,138,34.7826087,10,7,10.14492754,13.8,19.71428571,0.043478261,0.311594203,3.066666667
f90fb4df43d85aad3ae9602aea19fdb4f47de984,12,82,58.33,95.47292683,19.43,27.71,38.86,9.14,7.43,85,350,29.71428571,17,9,19.42857143,20.58823529,38.88888889,0.034285714,0.234285714,4.117647059
844f5db2e7e31ae51eba025480679ed7e4708ac6,17,104,88.24,99.21596154,28.85,30.25,37.82,1.96,1.96,104,357,31.65266106,29,11,28.85154062,12.31034483,32.45454545,0.047619048,0.291316527,3.432692308
72a34636b5a1de1c3796e43d5abc564b4d0803e7,4,35,75,97.14285714,20,43.75,33.75,2.5,0,35,80,45,6,5,20,13.33333333,16,0.05,0.4375,2.285714286
358cf36e763ba00426124c74961d59614fd9476a,4,63,75,100,15.58,29,44.16,7.36,5.19,63,231,32.46753247,19,8,15.58441558,12.15789474,28.875,0.017316017,0.272727273,3.666666667
1e6562ac23e7980dcf32fa8963837c68dafc906f,10,53,40,96.05943396,10,40.83,44.17,7.5,0.83,54,120,43.33333333,11,8,10,10.90909091,15,0.083333333,0.441666667,2.222222222
d5e3e0d1ec5eae8e2fc08b9c3607cc766be6dffe,5,57,100,100,21.98,31.87,42.31,3.3,3.3,57,182,33.51648352,18,8,21.97802198,10.11111111,22.75,0.027472527,0.313186813,3.192982456
3f92f0a8c1729579c08e921fc041646ee2b50075,12,80,50,92.104125,36.61,40.44,22.95,0,0,80,183,40.98360656,15,8,36.61202186,12.2,22.875,0.06557377,0.43715847,2.2875
a274dc9836c18bf295e9e81afecbdd72825ea79c,5,29,40,82.12310345,29.76,29.76,39.29,3.57,0,29,84,29.76190476,7,5,29.76190476,12,16.8,0.05952381,0.345238095,2.896551724
2fdf9d089409fcb9c3728b0a61bb0a00fcc85db8,14,74,35.71,92.10243243,23.04,19.02,52.88,10.82,3.32,96,573,20.06980803,29,12,23.03664921,19.75862069,47.75,0.02443281,0.129144852,5.96875
a1d026f103e45011fefbfd9ddc32eedf16edd5f8,6,41,33.33,80.58560976,23.42,28.83,44.14,3.6,0,43,111,39.63963964,15,9,23.42342342,7.4,12.33333333,0.054054054,0.369369369,2.581395349
9de51c3306c206bfeaf41f4aafc8526300a9f103,1,3,0,41.69666667,0,0,100,40,40,3,5,0,1,1,0,5,5,0.2,0.6,1.666666667
3e72f16a86233e81ccc2c9831c0297da6cca36e6,16,103,68.75,99.27873786,18.54,34.77,43.05,3.31,1.32,104,302,37.41721854,39,13,18.54304636,7.743589744,23.23076923,0.052980132,0.341059603,2.903846154
673ca800a97efc5b14397e331006ebe67258bf1d,1,1,0,40.74,0,0,33.33,66.67,0,1,3,0,1,1,0,3,3,0.333333333,0.333333333,3
73af3f8e00b50a4444bbbb431c83075dfde4cbd6,1,7,0,78.57142857,0,66.67,33.33,0,0,6,9,66.66666667,2,1,0,4.5,9,0.111111111,0.777777778,1.285714286
05b134c1a682085880fb7ce76d221a48955e5b8a,9,55,44.44,91.75163636,28.09,29.79,35.32,5.11,6.81,73,235,29.78723404,16,9,28.08510638,14.6875,26.11111111,0.038297872,0.234042553,3.219178082
dafd07b7aab7dad9894cee44cad55efc89255614,5,94,80,94.14010638,25.51,29.93,42.18,2.72,1.02,94,294,30.6122449,21,9,25.51020408,14,32.66666667,0.017006803,0.319727891,3.127659574
47d128f1f6010bd042dda2bcc68d710956fdb74f,7,116,85.71,100,24,34.75,35.5,5,5.5,133,400,36.75,23,9,24,17.39130435,44.44444444,0.0175,0.29,3.007518797
37ff40068998a37a4e2c73bbb325103500cdb0e0,5,51,60,93.20823529,7.37,45.26,43.16,2.11,4.21,51,95,48.42105263,7,7,7.368421053,13.57142857,13.57142857,0.052631579,0.536842105,1.862745098
2cddc42a00117daf32501cba07d6dc181de7ed24,1,2,0,56.25,0,12.5,75,12.5,0,2,8,12.5,1,1,0,8,8,0.125,0.25,4
057b868ab03f5596f4a8c2e579c401f2fe9a2dfe,9,22,55.56,84.30045455,2.44,48.78,46.34,2.44,0,21,41,48.7804878,9,5,2.43902439,4.555555556,8.2,0.219512195,0.536585366,1.863636364
e15002a49ed03188f18c7a791c458c19d1ec973a,7,60,71.43,88.05866667,14.52,20.56,59.27,11.69,6.05,63,248,23.38709677,26,12,14.51612903,9.538461538,20.66666667,0.028225806,0.241935484,3.936507937
3a25a7b40408f3636b36d763cadc72c5ae6b628e,10,87,80,96.02057471,18.92,36.04,43.69,0.9,2.7,87,222,37.38738739,38,13,18.91891892,5.842105263,17.07692308,0.045045045,0.391891892,2.551724138
41c2ea992ebadf309d399ecabb99fba4487e2920,5,71,100,98.5915493,18.69,37.88,37.88,2.53,5.05,71,198,40.4040404,18,7,18.68686869,11,28.28571429,0.025252525,0.358585859,2.788732394
899bf68f741b96e69c8b1d6bf22fd86e00b7c00f,6,39,66.67,91.38897436,13.46,34.62,41.35,8.65,2.88,41,104,34.61538462,12,9,13.46153846,8.666666667,11.55555556,0.057692308,0.375,2.536585366
b11bdeda44addd99b9b0cdc016fcd27262b51fdb,5,20,0,90.4525,5.56,35.19,46.3,18.52,1.85,20,54,37.03703704,7,6,5.555555556,7.714285714,9,0.092592593,0.37037037,2.7
495a7aa30e85503d9a2027af83cd32af0eb7b030,1,2,0,100,0,100,0,0,0,2,2,100,1,1,0,2,2,0.5,1,1
4c67cde88abaa3210919405fdb1b202dec23b08c,4,61,100,100,9.79,46.85,41.96,3.5,1.4,61,143,52.44755245,16,9,9.79020979,8.9375,15.88888889,0.027972028,0.426573427,2.344262295
4c390fed4ec7007f13b91f39d3d4d9ed101299c6,4,29,50,87.5862069,39.29,12.76,45.92,3.06,0.51,29,196,14.28571429,7,5,39.28571429,28,39.2,0.020408163,0.147959184,6.75862069
f7b65fa8dfbc07f71d9e206d1e1fd35b986cab65,9,73,77.78,97.80821918,25.99,33.48,40.09,0.44,0.44,73,227,33.48017621,21,10,25.99118943,10.80952381,22.7,0.039647577,0.321585903,3.109589041
ae84ba8c1585fe80b8d2cc991a9cc4af2921a2a2,10,76,90,98.36934211,12.18,38.07,43.65,3.55,5.58,78,197,46.70050761,14,10,12.18274112,14.07142857,19.7,0.050761421,0.385786802,2.525641026
197914fcc84fa89dd136503225f5ecdbecb2600a,5,110,100,99.09090909,11.18,64.71,20.59,0.59,4.71,110,170,64.70588235,13,9,11.17647059,13.07692308,18.88888889,0.029411765,0.647058824,1.545454545
70b721dc3c7f45470e2eee858547f0546801327b,11,98,81.82,96.6277551,17.21,38.52,34.02,9.84,1.23,98,244,40.57377049,29,11,17.21311475,8.413793103,22.18181818,0.045081967,0.401639344,2.489795918
4f7428b95565a938b2562be952beae6d6983f32e,9,69,66.67,93.62434783,4.48,30.49,56.05,2.69,11.66,70,223,37.21973094,20,8,4.484304933,11.15,27.875,0.040358744,0.30941704,3.185714286
f38238ea1bfa182b81a7d73d563b61dbf2825754,9,34,100,97.05882353,21.05,44.74,31.58,2.63,0,34,76,44.73684211,9,6,21.05263158,8.444444444,12.66666667,0.118421053,0.447368421,2.235294118
73a272eb71cab822302a981b1748230c3ec8b8ef,7,104,71.43,98.97836538,16.39,43.85,36.89,0.82,2.05,109,244,46.31147541,26,12,16.39344262,9.384615385,20.33333333,0.028688525,0.426229508,2.23853211
8ee77ba42fdd6aff7a9eaa84d70064c4cb39cdc2,4,50,100,99.7142,16.25,63.75,18.75,0,1.25,50,80,63.75,10,5,16.25,8,16,0.05,0.625,1.6
83c0d2f69c3628797f0d6f343c4cd6276dc9d15e,12,89,66.67,96.24921348,15.1,44.79,35.94,5.21,2.08,91,192,44.79166667,29,12,15.10416667,6.620689655,16,0.0625,0.463541667,2.10989011
0a99205e11c0c6d86b348a926f693d6529e0210f,8,19,62.5,88.94736842,34.21,27.63,27.63,0,10.53,19,76,27.63157895,8,4,34.21052632,9.5,19,0.105263158,0.25,4
573b114e6e803fdee6f8c4dec2edd8fd37bbecc0,7,45,57.14,97.77777778,22.61,50.43,26.09,2.61,1.74,59,115,51.30434783,11,6,22.60869565,10.45454545,19.16666667,0.060869565,0.391304348,1.949152542
20efb5f5c748870210f094db59aa50c4360d32cc,12,102,75,96.95372549,31.28,27.65,38.55,2.51,1.12,102,358,28.49162011,20,10,31.2849162,17.9,35.8,0.033519553,0.284916201,3.509803922
46bd0614cd76a4fa3af7d06e5feae3db673a43a1,8,43,62.5,99.06976744,16,36,37.6,8,6.4,44,125,36.8,11,9,16,11.36363636,13.88888889,0.064,0.344,2.840909091
d84468682013517fdcb3506ee81783dcbdf3bad4,12,83,58.33,97.70987952,12.33,33.48,46.7,15.42,2.2,85,227,35.24229075,22,10,12.33480176,10.31818182,22.7,0.052863436,0.365638767,2.670588235
5eebebef2194643799de3dbdbb098cffa856d37d,5,59,80,88.78915254,27.32,14.65,52.68,4.23,5.07,59,355,14.64788732,16,9,27.32394366,22.1875,39.44444444,0.014084507,0.166197183,6.016949153
58616da3cef2b76fe70a90919a689b8f38ce0030,6,29,50,97.05551724,20.17,26.05,48.74,4.2,0.84,31,119,33.61344538,14,8,20.16806723,8.5,14.875,0.050420168,0.243697479,3.838709677
117d3bf4a5deb7a9f3422f088e10bb3f8eeb7e12,16,89,50,95.98865169,17.28,35.8,41.98,3.29,3.7,93,243,36.21399177,38,16,17.28395062,6.394736842,15.1875,0.065843621,0.366255144,2.612903226
b25340984452108c2928e20f412866a7dbf4646c,11,108,81.82,95.09203704,17.88,27.72,44.56,11.4,5.7,108,386,29.01554404,28,10,17.87564767,13.78571429,38.6,0.028497409,0.279792746,3.574074074
309abbd71d6dc57c03605bdc4ffe90dce74c4f10,7,32,42.86,97.1428125,23.08,28.85,40.38,7.69,0,32,104,28.84615385,11,9,23.07692308,9.454545455,11.55555556,0.067307692,0.307692308,3.25
0c9cad573ea42e5a8d9058b834cbc9255128d54b,6,26,83.33,100,4.17,54.17,37.5,0,4.17,26,48,54.16666667,7,5,4.166666667,6.857142857,9.6,0.125,0.541666667,1.846153846
cfe62afe7795494a49cfaa46bdf17c38a3c0d284,15,100,53.33,96.3008,12.11,41.41,45.7,2.73,0.39,102,256,44.921875,35,13,12.109375,7.314285714,19.69230769,0.05859375,0.390625,2.509803922
e63a9cdc387a31ea563ecc24b20eb824a8c54ebb,4,59,100,100,15.41,23.68,50.75,6.77,4.89,59,266,29.69924812,14,7,15.41353383,19,38,0.015037594,0.221804511,4.508474576
4644e181d653c04f17f76eed400fdf52a43b2237,1,1,0,0,0,0,0,100,0,1,1,0,1,1,0,1,1,1,1,1
a1b60c404f7df8f6f2695982048cac298567b821,4,63,75,100,20.45,16.46,60.35,0.75,4.49,63,401,19.70074813,28,10,20.44887781,14.32142857,40.1,0.009975062,0.157107232,6.365079365
4e1cce9ed2c3033338382d755820b85faec9a7b3,6,91,66.67,98.63417582,19.25,28.57,46.58,5.9,3.11,92,322,31.98757764,14,7,19.25465839,23,46,0.01863354,0.282608696,3.5
7adf3466bea259fdaa24fa131ca2c4d63e9a59e6,7,44,71.43,95.45454545,24.76,26.21,37.86,10.68,3.4,44,206,26.21359223,22,10,24.75728155,9.363636364,20.6,0.033980583,0.213592233,4.577777778
f7e7c21b753521a3f4eb226d9c69d71214e183bd,4,61,100,100,18.35,39.87,37.34,4.43,0.63,61,158,43.03797468,14,7,18.35443038,11.28571429,22.57142857,0.025316456,0.386075949,2.590163934
12887fd9a4df4ba9b88a71f3fb1d2502a75995dd,5,64,100,98.4375,15.48,44.52,37.42,1.29,1.29,64,155,47.74193548,15,5,15.48387097,10.33333333,31,0.032258065,0.412903226,2.421875
77454c216b4f9b1e291fea17f31a824ef4d0a4a6,9,81,55.56,91.01975309,22.89,27.71,44.18,8.84,1.2,81,249,31.72690763,32,9,22.89156627,7.78125,27.66666667,0.036144578,0.325301205,3.074074074
26b95825d4fbeaeda7cfab5f5e7cd96ae31097f9,7,46,100,100,15.25,20.34,59.32,5.51,1.27,47,236,25.84745763,18,9,15.25423729,13.11111111,26.22222222,0.029661017,0.194915254,5.021276596
063c339a318b967ec77cd523f9ae4c62a7afa083,9,66,44.44,92.99409091,31.79,23.21,37.14,9.64,1.79,66,280,23.21428571,23,11,31.78571429,12.17391304,25.45454545,0.032142857,0.235714286,4.242424242
77f0f8d9b0f3d59cd0bb01ae985a5ada6fc14dc1,10,97,70,97.22134021,16.43,36.71,38.46,8.39,6.64,97,286,37.06293706,30,10,16.43356643,9.533333333,28.6,0.034965035,0.339160839,2.918367347
0603b8a222e368a7727190b2883c7ad7b96ce5ac,4,64,100,99.0625,25.61,28.05,42.68,1.63,2.03,64,246,28.04878049,14,9,25.6097561,17.57142857,27.33333333,0.016260163,0.260162602,3.84375
b392a38d92631885c3b63500548976ac63518da7,4,42,75,99.04761905,37.18,15.16,44.04,3.97,1.08,42,277,15.88447653,19,6,37.18411552,14.57894737,46.16666667,0.014440433,0.151624549,6.595238095
9e1f7de0fe95b78cc2236adb52b0420b382b40c3,7,36,42.86,98.21416667,28,36,31,3,8,36,100,40,13,9,28,7.692307692,11.11111111,0.07,0.36,2.777777778
b6535907c852434b9243df7a0e65f04d688d049f,6,103,83.33,98.0338835,14.54,22.31,44.02,18.53,2.99,106,502,23.90438247,34,12,14.54183267,14.76470588,41.83333333,0.011952191,0.205179283,4.735849057
8c6976c873d2ab3f4af9188a4189c46a032a53d5,9,76,33.33,91.00197368,26.36,40.31,30.62,3.88,3.1,76,258,41.08527132,29,9,26.35658915,8.896551724,28.66666667,0.034883721,0.294573643,3.394736842
629ae2687f58e75ac2bebadf8adb71b3fdbd7c11,5,110,100,100,36.12,28.5,28.26,3.93,4.67,110,407,28.74692875,13,8,36.11793612,31.30769231,50.875,0.012285012,0.27027027,3.7
f35248e9e95942a05313dda4f3a677705d8c651b,7,76,28.57,97.12197368,13.07,47.06,33.99,4.58,5.23,77,153,48.36601307,24,10,13.07189542,6.375,15.3,0.045751634,0.496732026,1.987012987
d13ea487552242f9c688d613dab06ea5b8a867a1,11,91,81.82,97.89054945,9.64,50.76,36.04,3.55,2.54,91,197,50.76142132,38,15,9.644670051,5.184210526,13.13333333,0.055837563,0.461928934,2.164835165
62c35ca39326ade9737d75b21c46054e64ab67f9,9,46,11.11,73.05652174,29.1,22.39,47.01,1.49,1.49,49,134,22.3880597,12,8,29.10447761,11.16666667,16.75,0.067164179,0.343283582,2.734693878
d11774bd10cd517b1cde216ca391e76efaf59b44,8,47,37.5,94.34893617,5.83,11.66,55.98,45.77,9.04,49,343,21.28279883,23,9,5.83090379,14.91304348,38.11111111,0.023323615,0.137026239,7
9a20834c7ddbbf82eff849ff8e4f321b856970de,8,61,62.5,94.30327869,17.5,25.42,45.83,17.5,5.42,66,240,25.83333333,28,10,17.5,8.571428571,24,0.033333333,0.254166667,3.636363636
5612b36a1b2a4d596254bc506f503c7c94f82950,1,2,0,0,66.67,0,33.33,33.33,0,2,3,0,1,1,66.66666667,3,3,0.333333333,0.666666667,1.5
6988cfcd0c8de2ee3ceb97a74aec90558ff0e26a,11,104,63.64,96.95586538,10.04,43.67,41.92,1.75,4.8,104,229,45.41484716,32,12,10.04366812,7.15625,19.08333333,0.048034934,0.454148472,2.201923077
fc83d8b4ec86934a2daa128311afedeb0ca5fd50,10,100,80,94.6,12.98,27.73,48.97,2.36,10.91,100,339,33.33333333,19,10,12.97935103,17.84210526,33.9,0.029498525,0.294985251,3.39
3e572871d05f7888784ac55985fd52cd1c7aaa68,8,60,75,98.33333333,25,47.79,25.74,2.21,5.88,63,136,50,12,8,25,11.33333333,17,0.058823529,0.441176471,2.158730159
952e48fc51ee7afbd972a8305c2f22a80ce9ce92,3,15,33.33,89.872,3.12,40.62,40.62,15.62,6.25,15,32,40.625,10,5,3.125,3.2,6.4,0.09375,0.46875,2.133333333
7df2a39d7e572a525fc26d9633039d83b900ed61,5,62,60,99.19354839,18.8,46.62,30.83,1.5,3.01,62,133,51.12781955,14,9,18.79699248,9.5,14.77777778,0.037593985,0.466165414,2.14516129
cdfb7ea46096b2a49dd710ef5dfe7bb354cda15a,4,57,75,98.32473684,20.38,33.76,42.04,3.82,0,57,157,37.57961783,14,7,20.38216561,11.21428571,22.42857143,0.025477707,0.363057325,2.754385965
0e346c62a6706465a1c49c59224eed1cdb5f7f5c,5,59,100,99.83050847,24.14,34.48,35.06,5.17,1.72,59,174,36.7816092,18,7,24.13793103,9.666666667,24.85714286,0.028735632,0.33908046,2.949152542
697092af2e2891b76d0890069566c03468f975c0,5,59,100,99.5479661,18.67,36.75,39.76,0.6,6.63,59,166,40.36144578,10,7,18.6746988,16.6,23.71428571,0.030120482,0.355421687,2.813559322
390881963c5fbcde08d9cbc2ec73846bd8eabaa2,13,95,69.23,94.17484211,24.69,38.08,35.98,0.42,1.26,95,239,38.91213389,27,12,24.68619247,8.851851852,19.91666667,0.054393305,0.39748954,2.515789474
6cd8d19ff2089fdfa9cdcd521a40b1e247c17cd1,10,103,80,96.30563107,18.8,22.65,55.34,3.42,2.78,103,468,27.77777778,34,10,18.8034188,13.76470588,46.8,0.021367521,0.22008547,4.54368932
3d9f8d11f15cce877a0766d08a6a920548041407,11,104,72.73,94.46826923,12.64,52.87,29.89,5.75,4.6,104,174,55.17241379,29,13,12.64367816,6,13.38461538,0.063218391,0.597701149,1.673076923
1b30ad6d355a521cb70e2eff2efe28c3d2fcec9e,6,37,33.33,89.18918919,23.84,19.87,54.97,0.66,0.66,37,151,23.17880795,14,7,23.8410596,10.78571429,21.57142857,0.039735099,0.245033113,4.081081081
ac018ab3a6242492006b3ca1e0c508abd1761538,9,66,66.67,99.5669697,18.11,30.86,46.09,4.94,1.65,74,243,31.27572016,27,13,18.10699588,9,18.69230769,0.037037037,0.271604938,3.283783784
e65a627881df5d3e0bfad77c56221d858da5ead0,10,52,30,91.76384615,20.18,26.15,44.04,6.88,6.88,56,218,27.98165138,30,13,20.18348624,7.266666667,16.76923077,0.04587156,0.23853211,3.892857143
4455e671bb93d6652e42fc0925b3cc47cbf6326a,6,48,16.67,82.38395833,6.19,34.02,56.7,4.12,1.03,48,97,34.02061856,9,3,6.18556701,10.77777778,32.33333333,0.06185567,0.494845361,2.020833333
0bf71ee0dbde0fb1033887111d3094c61e66f44b,8,59,75,94.47644068,14.48,38.62,40,5.52,3.45,61,145,44.82758621,18,9,14.48275862,8.055555556,16.11111111,0.055172414,0.406896552,2.37704918
ea7332c6a62cada8a8e85200ddb71fed941ce876,6,42,83.33,98.5347619,14.29,38.66,42.86,6.72,0,45,119,42.85714286,14,10,14.28571429,8.5,11.9,0.050420168,0.352941176,2.644444444
86a7e49131f2acbd350c4b0b9a2243838bd4e122,6,51,100,100,4.3,59.14,30.11,13.98,0,51,93,59.13978495,15,8,4.301075269,6.2,11.625,0.064516129,0.548387097,1.823529412
073de6e606b6b7f3f44a8e8301ee87c3c978a2e2,10,99,60,90.67959596,28.07,28.61,40.05,3.81,1.63,99,367,32.69754768,28,11,28.0653951,13.10714286,33.36363636,0.027247956,0.269754768,3.707070707
921b990c548efb5620585b0fe3049ed43dfda903,8,53,62.5,100,28.57,44.36,26.32,0,0.75,57,133,45.11278195,13,9,28.57142857,10.23076923,14.77777778,0.060150376,0.398496241,2.333333333
a727c00002127704e5ae41a4a08948dc43b4aefc,6,38,83.33,100,16.53,33.88,49.59,0,0.83,40,121,35.53719008,14,8,16.52892562,8.642857143,15.125,0.049586777,0.314049587,3.025
21a401ad12c3345ca4c3210d5d3c69db10526b98,16,106,68.75,96.55537736,12.15,33.43,46.41,3.87,8.29,107,362,36.1878453,36,13,12.15469613,10.05555556,27.84615385,0.044198895,0.29281768,3.38317757
8d811d7887c2c868b631a2bd296412bde2b49bae,6,50,100,100,16.6,23.4,47.66,18.3,5.11,50,235,23.40425532,17,8,16.59574468,13.82352941,29.375,0.025531915,0.212765957,4.7
cb7cbbf59876001661704aca5fa8d70467f514a6,14,81,50,92.42024691,16,29.07,49.33,5.6,5.6,111,375,35.46666667,17,9,16,22.05882353,41.66666667,0.037333333,0.216,3.378378378
410357eb9129023509cfaf8d38be61c050bb3b05,2,16,50,100,37.21,39.53,23.26,0,0,16,43,46.51162791,5,3,37.20930233,8.6,14.33333333,0.046511628,0.372093023,2.6875
bd81b591d06c4a726078a831c11516d6ee27541d,11,69,45.45,93.03362319,20.18,27.19,44.74,14.91,0.88,69,228,28.50877193,24,13,20.1754386,9.5,17.53846154,0.048245614,0.302631579,3.304347826
357ec20d8f9f416f9b02b0f54a81d3f409d074e9,8,99,37.5,93.8720202,24.09,31.1,39.63,4.88,3.35,108,328,31.70731707,24,8,24.08536585,13.66666667,41,0.024390244,0.301829268,3.037037037
3fcc971a36a031eba3d5b8ce7a9181a4732a6cf0,5,89,80,92.50393258,13.43,41.29,40.8,5.47,1,94,201,43.78109453,15,8,13.43283582,13.4,25.125,0.024875622,0.44278607,2.138297872
9b9216e586500b4d619e331890d3745eea1176b0,7,57,85.71,100,14.67,38.67,39.33,7.33,5.33,57,150,39.33333333,20,10,14.66666667,7.5,15,0.046666667,0.38,2.631578947
b56069b7f468c9cb3ff1ed8830af52d4e2fe60c0,1,3,0,42.10333333,20,10,70,30,40,3,10,10,1,1,20,10,10,0.1,0.3,3.333333333
f01bb96987327c1dfec6ddbc980cfd85650f20d6,4,63,75,100,17.65,24.57,43.6,14.53,0.69,63,289,29.06574394,9,6,17.64705882,32.11111111,48.16666667,0.01384083,0.21799308,4.587301587
d0d3472fa981f90d8e6d036dea4bb627c73b6592,12,97,75,95.88226804,15.18,31.68,49.17,1.98,3.3,97,303,34.65346535,41,12,15.18151815,7.390243902,25.25,0.03960396,0.320132013,3.12371134
8d14518288c33c098206996aab23c31b3eefc864,4,32,75,94.045,25.21,14.88,57.02,2.89,0.83,32,242,19.00826446,6,3,25.20661157,40.33333333,80.66666667,0.016528926,0.132231405,7.5625
1032e725ab35f7bffc504759477f8243066a026b,4,50,75,100,19.63,33.74,46.63,0.61,3.07,50,163,33.74233129,14,7,19.63190184,11.64285714,23.28571429,0.024539877,0.306748466,3.26
8dada7632816cb20f182c306ae74184ea9e056fb,10,69,60,96.80536232,21.18,38.82,35.88,4.71,0,70,170,43.52941176,29,11,21.17647059,5.862068966,15.45454545,0.058823529,0.405882353,2.428571429
e105dc9d8869af3a83704a5d048424441ce4ad01,1,1,0,0,85.71,0,0,0,0,1,7,0,1,1,85.71428571,7,7,0.142857143,0.142857143,7
6dff6f1ca71378339e605de17936cff49dca5486,12,84,66.67,97.25488095,11.43,38.57,34.76,7.14,11.9,85,210,40,31,13,11.42857143,6.774193548,16.15384615,0.057142857,0.4,2.470588235
d69d2c6bc916b8d054bd50f4270a1c6d8cca1426,11,63,45.45,92.57746032,16.93,44.97,27.51,3.17,14.29,87,189,46.03174603,15,6,16.93121693,12.6,31.5,0.058201058,0.333333333,2.172413793
bd18fefd95851483c8aab15987fec421f92523fb,4,58,75,95.74706897,15,43.57,32.86,7.14,2.14,58,140,43.57142857,10,8,15,14,17.5,0.028571429,0.414285714,2.413793103
aa953585f60c1f5711c6d5159abbcaafcc89eb77,5,17,20,82.50941176,6,28,58,16,10,17,50,30,5,2,6,10,25,0.1,0.34,2.941176471
041dc9a457bc7a9f1dcb5b215aaa78a6868483f5,7,21,100,100,5.71,62.86,31.43,0,0,21,35,62.85714286,6,3,5.714285714,5.833333333,11.66666667,0.2,0.6,1.666666667
e816ed48800359bfd078c1444a40e00be6fbb5bf,5,46,60,95.48478261,31.37,31.37,33.99,3.27,0,45,153,36.60130719,17,8,31.37254902,9,19.125,0.032679739,0.300653595,3.326086957
badf8b0a0c342afb7e1eecc4fb19feb7ed28e180,8,71,87.5,98.02816901,18.85,56.56,18.03,4.92,4.92,71,122,57.37704918,26,12,18.85245902,4.692307692,10.16666667,0.06557377,0.581967213,1.718309859
c072621681c71501470509aeb1c51e3f9f98df5e,1,5,0,0,0,0,100,0,0,5,5,0,1,1,0,5,5,0.2,1,1
cb16d181d96fc8c94f8416437c059b5f0aabded1,5,34,80,96.35852941,6,66,20,8,0,33,50,66,7,7,6,7.142857143,7.142857143,0.1,0.68,1.470588235
99935e2b7f9f41bd823ece5418896aaf72e223fc,6,44,16.67,90.18977273,7.03,30.47,54.69,10.94,4.69,44,128,41.40625,12,6,7.03125,10.66666667,21.33333333,0.046875,0.34375,2.909090909
36f6af52bd08c15b005618724931a558fa7049f6,4,50,75,95.8,26.88,25.81,41.4,4.3,4.3,50,186,34.40860215,11,8,26.88172043,16.90909091,23.25,0.021505376,0.268817204,3.72
0a9b6ec3e82e8a2527b21eb3420a6d9b72f4f71e,8,62,62.5,92.27596774,8.58,23.61,52.36,13.73,9.87,63,233,29.18454936,16,9,8.583690987,14.5625,25.88888889,0.034334764,0.266094421,3.698412698
e89a4f1825ece62064e95e63475769011258af36,11,65,54.55,100,7.33,41.88,45.03,1.57,6.81,76,191,49.21465969,33,12,7.329842932,5.787878788,15.91666667,0.057591623,0.340314136,2.513157895
5b49ef6e8a438750ee1aa79f7ef846fcb7ca2005,9,57,33.33,79.15859649,31.38,24.47,37.77,3.19,3.19,64,188,24.46808511,23,11,31.38297872,8.173913043,17.09090909,0.04787234,0.303191489,2.9375
9ec1ac8c3d812703485bee8d58b2a81f4edc8754,5,48,80,97.7975,28.24,21.76,49.54,0,0.93,48,216,22.68518519,5,5,28.24074074,43.2,43.2,0.023148148,0.222222222,4.5
